      2109       2109         23
      2109       2109         25
      2109       2109         27
      2109       2109         34
      2109       2109         38
      2109       2109         40
      2109       2109         51
      2109       2109         54
      2109       2109         59
      2109       2109         60
      2109       2109         61
      2109       2109         68
      2109       2109         69
      2109       2109         72
      2109       2109         73
      2109       2109         79
      2109       2109         81
      2109       2109         93
      2109       2109         95
      2110       2110          0
      2110       2110          6
      2110       2110          9
      2110       2110         11
      2110       2110         13
      2110       2110         16
      2110       2110         17
      2110       2110         19
      2110       2110         21
      2110       2110         26
      2110       2110         28
      2110       2110         32
      2110       2110         34
      2110       2110         40
      2110       2110         45
      2110       2110         59
      2110       2110         61
      2110       2110         70
      2110       2110         72
      2110       2110         84
      2110       2110         88
      2110       2110         96
      2111       2111          1
      2111       2111         10
      2111       2111         13
      2111       2111         16
      2111       2111         23
      2111       2111         27
      2111       2111         28
      2111       2111         33
      2111       2111         34
      2111       2111         38
      2111       2111         40
      2111       2111         46
      2111       2111         56
      2111       2111         58
      2111       2111         59
      2111       2111         61
      2111       2111         69
      2111       2111         73
      2111       2111         79
      2111       2111         80
      2111       2111         84
      2111       2111         90
      2111       2111         93
      2112       2112          2
      2112       2112         10
      2112       2112         16
      2112       2112         19
      2112       2112         21
      2112       2112         23
      2112       2112         27
      2112       2112         28
      2112       2112         33
      2112       2112         40
      2112       2112         41
      2112       2112         47
      2112       2112         51
      2112       2112         54
      2112       2112         58
      2112       2112         61
      2112       2112         62
      2112       2112         65
      2112       2112         69
      2112       2112         71
      2112       2112         73
      2112       2112         74
      2112       2112         79
      2112       2112         82
      2112       2112         83
      2112       2112         84
      2112       2112         92
      2112       2112         96
      2112       2112         99
      2113       2113          2
      2113       2113          8
      2113       2113         16
      2113       2113         23
      2113       2113         24
      2113       2113         26
      2113       2113         28
      2113       2113         32
      2113       2113         36
      2113       2113         46
      2113       2113         47
      2113       2113         49
      2113       2113         61
      2113       2113         66
      2113       2113         73
      2113       2113         79
      2113       2113         80
      2113       2113         82
      2113       2113         84
      2113       2113         86
      2113       2113         88
      2113       2113         91
      2113       2113         95
      2114       2114          2
      2114       2114         16
      2114       2114         21
      2114       2114         23
      2114       2114         24
      2114       2114         36
      2114       2114         40
      2114       2114         56
      2114       2114         61
      2114       2114         65
      2114       2114         79
      2114       2114         92
      2114       2114         98
      2115       2115          4
      2115       2115          6
      2115       2115          7
      2115       2115          8
      2115       2115          9
      2115       2115         12
      2115       2115         17
      2115       2115         21
      2115       2115         23
      2115       2115         24
      2115       2115         33
      2115       2115         38
      2115       2115         40
      2115       2115         51
      2115       2115         68
      2115       2115         70
      2115       2115         73
      2115       2115         74
      2115       2115         84
      2115       2115         90
      2115       2115         93
      2115       2115         96
      2116       2116          2
      2116       2116          9
      2116       2116         16
      2116       2116         21
      2116       2116         23
      2116       2116         27
      2116       2116         28
      2116       2116         36
      2116       2116         37
      2116       2116         38
      2116       2116         42
      2116       2116         46
      2116       2116         47
      2116       2116         51
      2116       2116         58
      2116       2116         60
      2116       2116         61
      2116       2116         66
      2116       2116         72
      2116       2116         73
      2116       2116         79
      2116       2116         80
      2116       2116         84
      2116       2116         88
      2116       2116         90
      2116       2116         92
      2117       2117          2
      2117       2117          6
      2117       2117          7
      2117       2117         10
      2117       2117         12
      2117       2117         16
      2117       2117         21
      2117       2117         23
      2117       2117         27
      2117       2117         28
      2117       2117         33
      2117       2117         35
      2117       2117         36
      2117       2117         38
      2117       2117         39
      2117       2117         47
      2117       2117         51
      2117       2117         52
      2117       2117         56
      2117       2117         61
      2117       2117         66
      2117       2117         68
      2117       2117         69
      2117       2117         72
      2117       2117         73
      2117       2117         79
      2117       2117         80
      2117       2117         84
      2117       2117         90
      2118       2118          8
      2118       2118         16
      2118       2118         23
      2118       2118         28
      2118       2118         61
      2118       2118         68
      2118       2118         70
      2118       2118         73
      2118       2118         80
      2118       2118         83
      2118       2118         84
      2118       2118         90
      2118       2118         92
      2118       2118         93
      2118       2118         96
      2118       2118         97
      2119       2119          0
      2119       2119          6
      2119       2119          8
      2119       2119          9
      2119       2119         16
      2119       2119         21
      2119       2119         23
      2119       2119         27
      2119       2119         33
      2119       2119         34
      2119       2119         38
      2119       2119         40
      2119       2119         42
      2119       2119         46
      2119       2119         58
      2119       2119         61
      2119       2119         68
      2119       2119         71
      2119       2119         73
      2119       2119         79
      2119       2119         82
      2119       2119         84
      2119       2119         90
      2119       2119         92
      2119       2119         93
      2120       2120          9
      2120       2120         17
      2120       2120         27
      2120       2120         31
      2120       2120         38
      2120       2120         40
      2120       2120         54
      2120       2120         70
      2120       2120         73
      2120       2120         79
      2120       2120         90
      2120       2120         92
      2120       2120         93
      2120       2120         96
      2121       2121          0
      2121       2121          1
      2121       2121          3
      2121       2121          7
      2121       2121          9
      2121       2121         13
      2121       2121         16
      2121       2121         17
      2121       2121         21
      2121       2121         23
      2121       2121         27
      2121       2121         32
      2121       2121         33
      2121       2121         34
      2121       2121         36
      2121       2121         37
      2121       2121         38
      2121       2121         42
      2121       2121         48
      2121       2121         51
      2121       2121         57
      2121       2121         61
      2121       2121         64
      2121       2121         66
      2121       2121         68
      2121       2121         73
      2121       2121         77
      2121       2121         79
      2121       2121         80
      2121       2121         81
      2121       2121         84
      2121       2121         90
      2121       2121         93
      2121       2121         96
      2122       2122          2
      2122       2122          6
      2122       2122          8
      2122       2122         16
      2122       2122         19
      2122       2122         21
      2122       2122         23
      2122       2122         27
      2122       2122         38
      2122       2122         40
      2122       2122         42
      2122       2122         50
      2122       2122         61
      2122       2122         66
      2122       2122         73
      2122       2122         82
      2122       2122         84
      2122       2122         90
      2122       2122         95
      2122       2122         96
      2123       2123          0
      2123       2123          1
      2123       2123         10
      2123       2123         16
      2123       2123         19
      2123       2123         21
      2123       2123         25
      2123       2123         27
      2123       2123         34
      2123       2123         38
      2123       2123         45
      2123       2123         47
      2123       2123         58
      2123       2123         81
      2123       2123         84
      2123       2123         88
      2123       2123         90
      2123       2123         94
      2123       2123         96
      2124       2124          0
      2124       2124          1
      2124       2124          6
      2124       2124          7
      2124       2124          8
      2124       2124          9
      2124       2124         12
      2124       2124         16
      2124       2124         21
      2124       2124         23
      2124       2124         25
      2124       2124         26
      2124       2124         33
      2124       2124         36
      2124       2124         37
      2124       2124         38
      2124       2124         40
      2124       2124         45
      2124       2124         49
      2124       2124         50
      2124       2124         51
      2124       2124         54
      2124       2124         57
      2124       2124         61
      2124       2124         63
      2124       2124         65
      2124       2124         68
      2124       2124         69
      2124       2124         72
      2124       2124         73
      2124       2124         76
      2124       2124         78
      2124       2124         79
      2124       2124         84
      2124       2124         86
      2124       2124         90
      2124       2124         92
      2124       2124         93
      2124       2124         94
      2125       2125          0
      2125       2125          1
      2125       2125         13
      2125       2125         16
      2125       2125         23
      2125       2125         24
      2125       2125         27
      2125       2125         33
      2125       2125         34
      2125       2125         36
      2125       2125         38
      2125       2125         40
      2125       2125         45
      2125       2125         54
      2125       2125         58
      2125       2125         61
      2125       2125         62
      2125       2125         79
      2125       2125         84
      2125       2125         85
      2125       2125         86
      2125       2125         87
      2125       2125         93
      2125       2125         96
      2125       2125         99
      2126       2126          1
      2126       2126          2
      2126       2126         10
      2126       2126         12
      2126       2126         16
      2126       2126         21
      2126       2126         23
      2126       2126         24
      2126       2126         26
      2126       2126         28
      2126       2126         32
      2126       2126         36
      2126       2126         37
      2126       2126         40
      2126       2126         41
      2126       2126         58
      2126       2126         59
      2126       2126         61
      2126       2126         68
      2126       2126         69
      2126       2126         73
      2126       2126         74
      2126       2126         79
      2126       2126         86
      2126       2126         90
      2126       2126         96
      2127       2127          0
      2127       2127          1
      2127       2127          2
      2127       2127          6
      2127       2127         12
      2127       2127         16
      2127       2127         19
      2127       2127         26
      2127       2127         28
      2127       2127         36
      2127       2127         37
      2127       2127         38
      2127       2127         39
      2127       2127         46
      2127       2127         47
      2127       2127         61
      2127       2127         65
      2127       2127         69
      2127       2127         70
      2127       2127         73
      2127       2127         79
      2127       2127         84
      2127       2127         86
      2127       2127         91
      2127       2127         92
      2128       2128          0
      2128       2128          1
      2128       2128          4
      2128       2128          7
      2128       2128         13
      2128       2128         16
      2128       2128         19
      2128       2128         21
      2128       2128         23
      2128       2128         25
      2128       2128         28
      2128       2128         36
      2128       2128         38
      2128       2128         40
      2128       2128         42
      2128       2128         46
      2128       2128         50
      2128       2128         53
      2128       2128         56
      2128       2128         61
      2128       2128         66
      2128       2128         70
      2128       2128         73
      2128       2128         79
      2128       2128         81
      2128       2128         83
      2128       2128         84
      2128       2128         96
      2129       2129          0
      2129       2129          1
      2129       2129          3
      2129       2129          7
      2129       2129          8
      2129       2129         16
      2129       2129         21
      2129       2129         36
      2129       2129         51
      2129       2129         58
      2129       2129         73
      2129       2129         82
      2129       2129         83
      2129       2129         84
      2129       2129         93
      2129       2129         96
      2129       2129         97
      2130       2130          0
      2130       2130          2
      2130       2130          7
      2130       2130         23
      2130       2130         24
      2130       2130         27
      2130       2130         33
      2130       2130         36
      2130       2130         38
      2130       2130         40
      2130       2130         42
      2130       2130         47
      2130       2130         51
      2130       2130         54
      2130       2130         58
      2130       2130         73
      2130       2130         79
      2130       2130         81
      2130       2130         84
      2130       2130         85
      2130       2130         92
      2130       2130         93
      2131       2131          1
      2131       2131          2
      2131       2131          6
      2131       2131         16
      2131       2131         21
      2131       2131         24
      2131       2131         27
      2131       2131         33
      2131       2131         36
      2131       2131         38
      2131       2131         40
      2131       2131         42
      2131       2131         46
      2131       2131         51
      2131       2131         52
      2131       2131         59
      2131       2131         61
      2131       2131         68
      2131       2131         69
      2131       2131         73
      2131       2131         74
      2131       2131         77
      2131       2131         79
      2131       2131         80
      2131       2131         84
      2131       2131         90
      2131       2131         92
      2131       2131         96
      2131       2131         98
      2132       2132          0
      2132       2132          1
      2132       2132          8
      2132       2132          9
      2132       2132         17
      2132       2132         21
      2132       2132         25
      2132       2132         33
      2132       2132         34
      2132       2132         38
      2132       2132         47
      2132       2132         59
      2132       2132         73
      2132       2132         79
      2132       2132         84
      2132       2132         88
      2132       2132         90
      2132       2132         92
      2132       2132         96
      2133       2133          2
      2133       2133          3
      2133       2133          7
      2133       2133          8
      2133       2133         12
      2133       2133         13
      2133       2133         16
      2133       2133         23
      2133       2133         26
      2133       2133         33
      2133       2133         36
      2133       2133         42
      2133       2133         47
      2133       2133         49
      2133       2133         58
      2133       2133         61
      2133       2133         65
      2133       2133         70
      2133       2133         74
      2133       2133         79
      2133       2133         80
      2133       2133         84
      2133       2133         92
      2133       2133         97
      2133       2133         98
      2134       2134          1
      2134       2134          7
      2134       2134          8
      2134       2134          9
      2134       2134         12
      2134       2134         16
      2134       2134         17
      2134       2134         21
      2134       2134         37
      2134       2134         38
      2134       2134         40
      2134       2134         47
      2134       2134         56
      2134       2134         58
      2134       2134         61
      2134       2134         66
      2134       2134         73
      2134       2134         74
      2134       2134         79
      2134       2134         80
      2134       2134         83
      2134       2134         84
      2134       2134         87
      2134       2134         88
      2134       2134         90
      2135       2135          1
      2135       2135          6
      2135       2135         12
      2135       2135         21
      2135       2135         28
      2135       2135         34
      2135       2135         36
      2135       2135         37
      2135       2135         38
      2135       2135         40
      2135       2135         42
      2135       2135         47
      2135       2135         51
      2135       2135         61
      2135       2135         66
      2135       2135         73
      2135       2135         75
      2135       2135         80
      2135       2135         84
      2135       2135         86
      2135       2135         90
      2135       2135         94
      2136       2136          2
      2136       2136          8
      2136       2136         17
      2136       2136         19
      2136       2136         21
      2136       2136         25
      2136       2136         27
      2136       2136         28
      2136       2136         33
      2136       2136         39
      2136       2136         40
      2136       2136         46
      2136       2136         58
      2136       2136         61
      2136       2136         62
      2136       2136         64
      2136       2136         66
      2136       2136         73
      2136       2136         74
      2136       2136         79
      2136       2136         80
      2136       2136         81
      2136       2136         82
      2136       2136         83
      2136       2136         84
      2136       2136         90
      2136       2136         93
      2136       2136         95
      2136       2136         96
      2137       2137          2
      2137       2137          5
      2137       2137          6
      2137       2137          7
      2137       2137         16
      2137       2137         17
      2137       2137         21
      2137       2137         25
      2137       2137         26
      2137       2137         33
      2137       2137         36
      2137       2137         38
      2137       2137         40
      2137       2137         42
      2137       2137         46
      2137       2137         51
      2137       2137         54
      2137       2137         56
      2137       2137         61
      2137       2137         68
      2137       2137         73
      2137       2137         80
      2137       2137         85
      2137       2137         90
      2137       2137         95
      2137       2137         96
      2137       2137         97
      2138       2138          1
      2138       2138          4
      2138       2138          6
      2138       2138          7
      2138       2138          8
      2138       2138         17
      2138       2138         19
      2138       2138         21
      2138       2138         23
      2138       2138         26
      2138       2138         27
      2138       2138         28
      2138       2138         36
      2138       2138         37
      2138       2138         38
      2138       2138         40
      2138       2138         47
      2138       2138         51
      2138       2138         61
      2138       2138         65
      2138       2138         73
      2138       2138         79
      2138       2138         82
      2138       2138         84
      2138       2138         90
      2138       2138         96
      2138       2138         98
      2139       2139          2
      2139       2139          3
      2139       2139          4
      2139       2139         16
      2139       2139         17
      2139       2139         21
      2139       2139         28
      2139       2139         36
      2139       2139         45
      2139       2139         54
      2139       2139         59
      2139       2139         61
      2139       2139         65
      2139       2139         74
      2139       2139         82
      2139       2139         83
      2139       2139         84
      2139       2139         96
      2140       2140          0
      2140       2140          1
      2140       2140         12
      2140       2140         13
      2140       2140         16
      2140       2140         17
      2140       2140         19
      2140       2140         21
      2140       2140         27
      2140       2140         28
      2140       2140         34
      2140       2140         40
      2140       2140         42
      2140       2140         51
      2140       2140         59
      2140       2140         63
      2140       2140         66
      2140       2140         68
      2140       2140         69
      2140       2140         73
      2140       2140         79
      2140       2140         81
      2140       2140         84
      2140       2140         90
      2140       2140         94
      2140       2140         96
      2140       2140         97
      2140       2140         98
      2141       2141          6
      2141       2141         19
      2141       2141         21
      2141       2141         25
      2141       2141         36
      2141       2141         37
      2141       2141         52
      2141       2141         58
      2141       2141         61
      2141       2141         68
      2141       2141         70
      2141       2141         72
      2141       2141         73
      2141       2141         92
      2141       2141         96
      2142       2142          6
      2142       2142         16
      2142       2142         17
      2142       2142         30
      2142       2142         32
      2142       2142         33
      2142       2142         36
      2142       2142         38
      2142       2142         50
      2142       2142         51
      2142       2142         61
      2142       2142         64
      2142       2142         66
      2142       2142         72
      2142       2142         79
      2142       2142         84
      2142       2142         85
      2142       2142         92
      2142       2142         93
      2142       2142         94
      2142       2142         95
      2143       2143          2
      2143       2143         10
      2143       2143         12
      2143       2143         21
      2143       2143         27
      2143       2143         32
      2143       2143         36
      2143       2143         40
      2143       2143         42
      2143       2143         46
      2143       2143         51
      2143       2143         61
      2143       2143         65
      2143       2143         73
      2143       2143         74
      2143       2143         78
      2143       2143         80
      2143       2143         82
      2143       2143         83
      2143       2143         85
      2143       2143         86
      2143       2143         91
      2143       2143         92
      2144       2144          1
      2144       2144          2
      2144       2144         13
      2144       2144         16
      2144       2144         21
      2144       2144         26
      2144       2144         33
      2144       2144         38
      2144       2144         40
      2144       2144         42
      2144       2144         56
      2144       2144         66
      2144       2144         68
      2144       2144         69
      2144       2144         71
      2144       2144         73
      2144       2144         81
      2144       2144         84
      2144       2144         92
      2144       2144         98
      2145       2145          5
      2145       2145          8
      2145       2145         16
      2145       2145         17
      2145       2145         21
      2145       2145         27
      2145       2145         28
      2145       2145         34
      2145       2145         40
      2145       2145         44
      2145       2145         49
      2145       2145         50
      2145       2145         56
      2145       2145         63
      2145       2145         65
      2145       2145         70
      2145       2145         71
      2145       2145         73
      2145       2145         74
      2145       2145         76
      2145       2145         79
      2145       2145         83
      2145       2145         84
      2145       2145         86
      2145       2145         90
      2145       2145         92
      2145       2145         96
      2146       2146          0
      2146       2146          1
      2146       2146          2
      2146       2146          3
      2146       2146          7
      2146       2146          8
      2146       2146          9
      2146       2146         12
      2146       2146         13
      2146       2146         16
      2146       2146         21
      2146       2146         24
      2146       2146         27
      2146       2146         29
      2146       2146         34
      2146       2146         36
      2146       2146         37
      2146       2146         38
      2146       2146         40
      2146       2146         47
      2146       2146         54
      2146       2146         58
      2146       2146         61
      2146       2146         66
      2146       2146         73
      2146       2146         81
      2146       2146         83
      2146       2146         84
      2146       2146         86
      2146       2146         90
      2146       2146         92
      2146       2146         96
      2146       2146         98
      2147       2147          0
      2147       2147          4
      2147       2147          7
      2147       2147          8
      2147       2147         10
      2147       2147         12
      2147       2147         16
      2147       2147         19
      2147       2147         21
      2147       2147         23
      2147       2147         27
      2147       2147         33
      2147       2147         34
      2147       2147         38
      2147       2147         42
      2147       2147         47
      2147       2147         52
      2147       2147         58
      2147       2147         60
      2147       2147         61
      2147       2147         68
      2147       2147         71
      2147       2147         73
      2147       2147         82
      2147       2147         84
      2147       2147         87
      2147       2147         91
      2147       2147         94
      2147       2147         95
      2148       2148          2
      2148       2148          6
      2148       2148          8
      2148       2148         10
      2148       2148         16
      2148       2148         19
      2148       2148         23
      2148       2148         24
      2148       2148         28
      2148       2148         31
      2148       2148         33
      2148       2148         36
      2148       2148         61
      2148       2148         68
      2148       2148         81
      2148       2148         84
      2148       2148         87
      2148       2148         88
      2148       2148         90
      2148       2148         92
      2148       2148         93
      2148       2148         96
      2149       2149          3
      2149       2149         10
      2149       2149         16
      2149       2149         21
      2149       2149         23
      2149       2149         27
      2149       2149         34
      2149       2149         38
      2149       2149         40
      2149       2149         52
      2149       2149         61
      2149       2149         65
      2149       2149         69
      2149       2149         73
      2149       2149         80
      2149       2149         84
      2149       2149         86
      2149       2149         90
      2149       2149         91
      2150       2150          1
      2150       2150          2
      2150       2150          6
      2150       2150          8
      2150       2150         12
      2150       2150         15
      2150       2150         16
      2150       2150         21
      2150       2150         23
      2150       2150         25
      2150       2150         27
      2150       2150         28
      2150       2150         42
      2150       2150         45
      2150       2150         47
      2150       2150         49
      2150       2150         54
      2150       2150         58
      2150       2150         61
      2150       2150         62
      2150       2150         63
      2150       2150         74
      2150       2150         79
      2150       2150         81
      2150       2150         83
      2150       2150         84
      2150       2150         86
      2150       2150         90
      2150       2150         91
      2150       2150         92
      2150       2150         97
      2151       2151          2
      2151       2151          8
      2151       2151         19
      2151       2151         25
      2151       2151         27
      2151       2151         33
      2151       2151         38
      2151       2151         50
      2151       2151         58
      2151       2151         61
      2151       2151         62
      2151       2151         72
      2151       2151         73
      2151       2151         75
      2151       2151         79
      2151       2151         81
      2151       2151         92
      2151       2151         93
      2152       2152          1
      2152       2152          2
      2152       2152          4
      2152       2152          7
      2152       2152          8
      2152       2152         10
      2152       2152         13
      2152       2152         15
      2152       2152         16
      2152       2152         17
      2152       2152         19
      2152       2152         21
      2152       2152         23
      2152       2152         24
      2152       2152         31
      2152       2152         33
      2152       2152         34
      2152       2152         36
      2152       2152         38
      2152       2152         42
      2152       2152         46
      2152       2152         51
      2152       2152         56
      2152       2152         58
      2152       2152         61
      2152       2152         62
      2152       2152         64
      2152       2152         71
      2152       2152         73
      2152       2152         74
      2152       2152         78
      2152       2152         84
      2152       2152         85
      2152       2152         87
      2152       2152         89
      2152       2152         90
      2152       2152         91
      2152       2152         92
      2153       2153          0
      2153       2153          1
      2153       2153          2
      2153       2153          6
      2153       2153          8
      2153       2153         10
      2153       2153         16
      2153       2153         19
      2153       2153         21
      2153       2153         27
      2153       2153         34
      2153       2153         36
      2153       2153         37
      2153       2153         38
      2153       2153         40
      2153       2153         51
      2153       2153         56
      2153       2153         58
      2153       2153         61
      2153       2153         65
      2153       2153         66
      2153       2153         73
      2153       2153         80
      2153       2153         81
      2153       2153         82
      2153       2153         84
      2153       2153         93
      2153       2153         96
      2153       2153         97
      2154       2154          3
      2154       2154          6
      2154       2154         12
      2154       2154         19
      2154       2154         21
      2154       2154         23
      2154       2154         42
      2154       2154         48
      2154       2154         49
      2154       2154         61
      2154       2154         62
      2154       2154         84
      2154       2154         90
      2154       2154         93
      2154       2154         96
      2154       2154         97
      2155       2155          0
      2155       2155          1
      2155       2155          2
      2155       2155          6
      2155       2155         10
      2155       2155         21
      2155       2155         23
      2155       2155         27
      2155       2155         28
      2155       2155         33
      2155       2155         35
      2155       2155         38
      2155       2155         40
      2155       2155         45
      2155       2155         47
      2155       2155         49
      2155       2155         51
      2155       2155         52
      2155       2155         58
      2155       2155         61
      2155       2155         73
      2155       2155         80
      2155       2155         81
      2155       2155         82
      2155       2155         84
      2155       2155         90
      2155       2155         91
      2155       2155         93
      2155       2155         94
      2155       2155         96
      2155       2155         98
      2156       2156          3
      2156       2156          7
      2156       2156         16
      2156       2156         19
      2156       2156         23
      2156       2156         47
      2156       2156         49
      2156       2156         59
      2156       2156         68
      2156       2156         73
      2156       2156         79
      2156       2156         82
      2156       2156         84
      2156       2156         86
      2156       2156         88
      2156       2156         95
      2156       2156         96
      2157       2157          0
      2157       2157          1
      2157       2157          2
      2157       2157          3
      2157       2157          6
      2157       2157          7
      2157       2157          9
      2157       2157         16
      2157       2157         19
      2157       2157         21
      2157       2157         23
      2157       2157         24
      2157       2157         27
      2157       2157         35
      2157       2157         40
      2157       2157         49
      2157       2157         51
      2157       2157         70
      2157       2157         83
      2157       2157         84
      2157       2157         90
      2157       2157         92
      2157       2157         93
      2158       2158          8
      2158       2158         10
      2158       2158         16
      2158       2158         17
      2158       2158         21
      2158       2158         23
      2158       2158         27
      2158       2158         28
      2158       2158         34
      2158       2158         36
      2158       2158         38
      2158       2158         42
      2158       2158         50
      2158       2158         52
      2158       2158         56
      2158       2158         59
      2158       2158         61
      2158       2158         68
      2158       2158         69
      2158       2158         72
      2158       2158         73
      2158       2158         74
      2158       2158         77
      2158       2158         80
      2158       2158         84
      2158       2158         87
      2158       2158         91
      2158       2158         96
      2159       2159          2
      2159       2159         10
      2159       2159         15
      2159       2159         16
      2159       2159         21
      2159       2159         28
      2159       2159         30
      2159       2159         38
      2159       2159         40
      2159       2159         52
      2159       2159         61
      2159       2159         65
      2159       2159         69
      2159       2159         73
      2159       2159         84
      2159       2159         85
      2159       2159         90
      2159       2159         98
      2160       2160          0
      2160       2160          1
      2160       2160          6
      2160       2160          7
      2160       2160          8
      2160       2160         12
      2160       2160         14
      2160       2160         16
      2160       2160         19
      2160       2160         23
      2160       2160         24
      2160       2160         25
      2160       2160         27
      2160       2160         28
      2160       2160         34
      2160       2160         36
      2160       2160         38
      2160       2160         48
      2160       2160         49
      2160       2160         54
      2160       2160         58
      2160       2160         61
      2160       2160         69
      2160       2160         73
      2160       2160         79
      2160       2160         87
      2160       2160         89
      2160       2160         90
      2160       2160         92
      2160       2160         97
      2161       2161          8
      2161       2161         12
      2161       2161         13
      2161       2161         14
      2161       2161         16
      2161       2161         17
      2161       2161         21
      2161       2161         27
      2161       2161         31
      2161       2161         33
      2161       2161         38
      2161       2161         46
      2161       2161         58
      2161       2161         61
      2161       2161         66
      2161       2161         68
      2161       2161         70
      2161       2161         73
      2161       2161         79
      2161       2161         81
      2161       2161         82
      2161       2161         84
      2161       2161         86
      2161       2161         88
      2161       2161         90
      2161       2161         92
      2161       2161         96
      2162       2162          1
      2162       2162          9
      2162       2162         12
      2162       2162         16
      2162       2162         17
      2162       2162         21
      2162       2162         23
      2162       2162         24
      2162       2162         25
      2162       2162         28
      2162       2162         34
      2162       2162         36
      2162       2162         38
      2162       2162         40
      2162       2162         45
      2162       2162         46
      2162       2162         48
      2162       2162         54
      2162       2162         56
      2162       2162         61
      2162       2162         70
      2162       2162         73
      2162       2162         81
      2162       2162         83
      2162       2162         84
      2162       2162         85
      2162       2162         90
      2162       2162         92
      2162       2162         93
      2162       2162         97
      2163       2163          6
      2163       2163          7
      2163       2163         16
      2163       2163         23
      2163       2163         27
      2163       2163         28
      2163       2163         30
      2163       2163         33
      2163       2163         37
      2163       2163         47
      2163       2163         49
      2163       2163         56
      2163       2163         61
      2163       2163         68
      2163       2163         69
      2163       2163         73
      2163       2163         79
      2163       2163         85
      2163       2163         92
      2164       2164          7
      2164       2164          9
      2164       2164         10
      2164       2164         16
      2164       2164         21
      2164       2164         23
      2164       2164         33
      2164       2164         34
      2164       2164         38
      2164       2164         39
      2164       2164         40
      2164       2164         46
      2164       2164         49
      2164       2164         54
      2164       2164         56
      2164       2164         67
      2164       2164         73
      2164       2164         80
      2164       2164         83
      2164       2164         84
      2164       2164         90
      2164       2164         91
      2164       2164         92
      2165       2165          1
      2165       2165          2
      2165       2165         10
      2165       2165         12
      2165       2165         16
      2165       2165         19
      2165       2165         22
      2165       2165         23
      2165       2165         33
      2165       2165         34
      2165       2165         38
      2165       2165         42
